sum-pt2,y
310.2317428822133,1.0
195.84859316396853,0.0
168.53724167885068,0.0
137.1258052529813,0.0
126.98810862071088,0.0
16.121462123693096,0.0
100.41741272884884,0.0
96.31335540403761,0.0
16.024811500924802,0.0
93.49419642488004,0.0
87.14273339754762,0.0
92.14599667867658,0.0
43.744483713583826,0.0
51.17205561482294,0.0
58.21220931538857,0.0
37.95777669040713,0.0
13.644796022005151,0.0
66.9803505333447,0.0
63.15120226850979,0.0
64.87019503624046,0.0
61.86123339268881,0.0
55.14453546954726,0.0
56.97965457985118,0.0
39.96406908014073,0.0
43.77934781449652,0.0
39.05046037686291,0.0
41.95440501226165,0.0
47.65672672028313,0.0
47.76713191295867,0.0
44.4111965329412,0.0
16.107562481102484,0.0
38.269391673747116,0.0
20.92435302204884,0.0
41.16235544658772,0.0
44.534377532105836,0.0
14.395456844810752,0.0
27.367177710252918,0.0
17.062543524186943,0.0
32.91840036502708,0.0
35.48653887962764,0.0
26.231605274906855,0.0
31.54978814929479,0.0
18.279327121228672,0.0
32.40121929687097,0.0
5.730276050066919,0.0
16.54988520170784,0.0
24.91872084879985,0.0
18.116760036578448,0.0
27.40011131909001,0.0
13.482146724485382,0.0
8.975088083101253,0.0
20.788991952828827,0.0
24.412382032936254,0.0
24.36965667115283,0.0
22.498666723155672,0.0
24.030607882335435,0.0
23.22789665934766,0.0
20.19990073972265,0.0
7.84734610548539,0.0
20.512035527467642,0.0
20.011490350423973,0.0
19.739415680224205,0.0
14.151143420022512,0.0
10.894538684340139,0.0
19.33004742126151,0.0
15.346086083870158,0.0
18.742162120593285,0.0
18.688379189944392,0.0
15.217147302097361,0.0
3.3220128320674105,0.0
17.06520064103725,0.0
13.915397951037757,0.0
10.291194887974509,0.0
15.585314437268266,0.0
12.099174500848857,0.0
9.54169204794216,0.0
15.01409655527616,0.0
14.717880055699965,0.0
7.59533736660597,0.0
8.12441743118862,0.0
11.399117704810449,0.0
9.248918001256325,0.0
11.951449449791188,0.0
11.318435297896963,0.0
10.306514517329198,0.0
10.958781952886172,0.0
9.89705503098974,0.0
8.46328267067957,0.0
4.3433939337894,0.0
10.22873297227666,0.0
10.218900740299649,0.0
9.966432451892091,0.0
9.579022237077389,0.0
9.504084128298661,0.0
4.3587458301470505,0.0
7.959462066086769,0.0
5.44867970760908,0.0
7.929867982917791,0.0
8.65217536656072,0.0
4.68573378112978,0.0
2.3743859315449303,0.0
6.32316086894566,0.0
5.706082245634589,0.0
5.483591984636931,0.0
4.45335344382253,0.0
3.4859340222890003,0.0
4.198166813980429,0.0
1.44300300400036,0.0
3.9672147974475607,0.0
3.74782180682181,0.0
2.8429506349744997,0.0
2.79160023548914,0.0
1.9932971378946895,0.0
1201.160245958482,1.0
152.1840838257474,0.0
114.00822558837007,0.0
142.77313900544328,0.0
87.43181105631456,0.0
62.99529811728765,0.0
97.19379547798721,0.0
43.24986846349552,0.0
62.55458351236777,0.0
77.72445633608443,0.0
58.93759989159588,0.0
74.6617128559172,0.0
46.690932483631386,0.0
31.375190304978553,0.0
61.55835176916173,0.0
56.786581945337915,0.0
51.40103926274067,0.0
47.04252182464233,0.0
29.558596900331455,0.0
9.38861412755486,0.0
42.784948912708586,0.0
36.22652584114116,0.0
30.50231252291325,0.0
35.85360225632666,0.0
26.485250822698642,0.0
35.68739281127999,0.0
12.692825591474792,0.0
24.575091801516123,0.0
31.594701413411812,0.0
30.103632772820706,0.0
2.6761262067869827,0.0
3.3862045754317602,0.0
14.803757159865574,0.0
20.39127817393127,0.0
25.20145701289161,0.0
25.019711755643733,0.0
20.35948440640809,0.0
22.203396068640306,0.0
23.729162630570904,0.0
6.65821853718723,0.0
23.3104151361315,0.0
21.68583600422776,0.0
18.525189007559046,0.0
18.444072729686262,0.0
18.35509369858895,0.0
16.579540421408872,0.0
16.259601495933445,0.0
4.257092708688475,0.0
16.340043821510758,0.0
16.15041581552154,0.0
14.78202367054382,0.0
14.232053874597431,0.0
13.373985125071718,0.0
10.809507294722652,0.0
14.08982479988746,0.0
13.75085085416415,0.0
13.297783078329257,0.0
11.839315621362175,0.0
12.29968526998518,0.0
6.986856569987229,0.0
11.729519367031418,0.0
10.78574219417054,0.0
6.0506624237758295,0.0
10.36810538216073,0.0
10.18467364957121,0.0
9.92485045159163,0.0
8.09338252432639,0.0
5.9303133008249675,0.0
4.18643036703749,0.0
6.96365413840787,0.0
6.743905848926579,0.0
6.607489665360303,0.0
1.20153429948304,0.0
5.59212077635245,0.0
5.439361346674909,0.0
5.388925095351611,0.0
3.5285770563893477,0.0
1.833026530484,0.0
0.9910804786650624,0.0
2.33557856604337,0.0
1.11024723227929,0.0
0.8289485192492099,0.0
1.0585825309753603,0.0
2593.9092149509784,1.0
195.19084865397866,0.0
116.18448315332506,0.0
131.00856808337494,0.0
123.6574243168898,0.0
79.5256022772305,0.0
108.76841973739538,0.0
65.70982028554673,0.0
86.61565676793373,0.0
