sum-pt2,y
1272.4098108799003,1.0
90.0758730968918,0.0
322.0745966509436,0.0
278.13361496010174,0.0
291.00729789259725,0.0
233.56560380564298,0.0
150.04679655985424,0.0
70.2419629235275,0.0
29.5727230960469,0.0
18.152509507805423,0.0
80.23937166935728,0.0
8.53075687495654,0.0
72.73165914690898,0.0
63.11465899596407,0.0
51.3758467252044,0.0
58.34939640238139,0.0
66.00125508709804,0.0
58.86846042258948,0.0
53.95225864574836,0.0
46.71172831970354,0.0
54.26912411827401,0.0
38.355206358395066,0.0
61.66945593847858,0.0
50.96177662281652,0.0
54.229265116631545,0.0
23.47365340131192,0.0
44.122573766580565,0.0
25.064076870051746,0.0
46.329608602224894,0.0
40.830541908003084,0.0
19.31780489604224,0.0
35.95069728567599,0.0
36.94421574347101,0.0
36.67607171932331,0.0
17.9556536762904,0.0
33.44288543590031,0.0
20.57477764312001,0.0
9.09273590931927,0.0
23.34951145486123,0.0
28.433728113933114,0.0
19.00347062006851,0.0
0.0,0.0
27.78185964470343,0.0
23.004605140822896,0.0
8.075114518388869,0.0
23.288283710310942,0.0
10.37517594518483,0.0
26.929901678694833,0.0
26.8302862942182,0.0
9.439069186440479,0.0
23.97594973087862,0.0
14.887864526092692,0.0
19.32969163831704,0.0
16.731501770039102,0.0
15.673869796460737,0.0
13.536941647331703,0.0
18.03841785655661,0.0
3.20994095874981,0.0
3.4870363521788827,0.0
19.082499683190747,0.0
14.547294516082879,0.0
9.88651945699533,0.0
18.557885694718436,0.0
18.185817122105654,0.0
12.80206905880954,0.0
6.58845702258929,0.0
13.805102043689752,0.0
14.869496536728251,0.0
13.420966327015808,0.0
2.74719947170842,0.0
8.03447800977709,0.0
8.81740964138373,0.0
13.078001691843282,0.0
12.79542937165616,0.0
4.075854941914811,0.0
3.1941459334599998,0.0
10.556541394127933,0.0
10.484463189954226,0.0
8.098774883369568,0.0
6.5891091881035,0.0
9.90651517021202,0.0
8.84428968448081,0.0
3.57054720657241,0.0
7.594865619656289,0.0
8.29152329125881,0.0
8.277716253119639,0.0
5.61170735654116,0.0
8.212918273302481,0.0
8.12566741812823,0.0
4.706037981787523,0.0
7.59158709427975,0.0
5.82167317071303,0.0
6.4604541553454595,0.0
6.35740386482199,0.0
6.075143109879299,0.0
6.0123038980960395,0.0
6.010126806342934,0.0
4.82604450442924,0.0
5.75305252338206,0.0
5.72678507026984,0.0
5.588913132791193,0.0
5.084180397519179,0.0
4.988366117538039,0.0
4.448773297039271,0.0
3.55421966182984,0.0
3.0553081878230697,0.0
2.089970358473,0.0
724.9928006339602,1.0
399.9769291895379,0.0
98.47256600463746,0.0
109.35740491238452,0.0
114.3727499259353,0.0
87.76878237773929,0.0
66.9588593055547,0.0
6.107073646264137,0.0
79.13272943026072,0.0
91.04385480489934,0.0
10.69281940425202,0.0
63.455203805169404,0.0
79.82200606481665,0.0
78.10195024076013,0.0
74.82966605656438,0.0
48.94580191718343,0.0
71.51708522829004,0.0
51.40514614427061,0.0
70.75303430891128,0.0
22.815606335105002,0.0
64.87806981569749,0.0
53.21408267455786,0.0
57.046127435562035,0.0
41.38486417768571,0.0
14.811569933496832,0.0
47.474132367020744,0.0
30.711963325410657,0.0
18.363445604265905,0.0
30.88526765686971,0.0
43.88739057015415,0.0
37.84106750256571,0.0
33.974952280442814,0.0
18.86777674295764,0.0
30.751790363178387,0.0
28.192638813766834,0.0
15.675755472903369,0.0
28.913443373458694,0.0
18.400571000154187,0.0
28.931455992348386,0.0
27.508906630648717,0.0
23.203387808530735,0.0
23.49479864108725,0.0
9.199993741607312,0.0
24.027154532361532,0.0
25.1374384877261,0.0
24.8386926878276,0.0
21.83170370859763,0.0
24.027925216394824,0.0
11.948189028509818,0.0
22.18654881713764,0.0
21.44107773195228,0.0
18.21038979985252,0.0
5.29389241556356,0.0
6.03126914261086,0.0
14.22014975567099,0.0
17.329708423097802,0.0
14.797054363882342,0.0
10.43453227458425,0.0
15.973928685721697,0.0
10.12202951727599,0.0
9.632974258515361,0.0
14.902686551748955,0.0
14.15319795479732,0.0
12.493203040536539,0.0
7.31224128563569,0.0
9.366755701757501,0.0
11.81416045474579,0.0
11.39946685834862,0.0
11.03680981950015,0.0
10.64554180516805,0.0
10.552385145402798,0.0
10.34667348219914,0.0
10.240338285527812,0.0
8.827273439278759,0.0
6.338935448759759,0.0
7.43449893088794,0.0
7.244205784080499,0.0
7.161822033849101,0.0
7.158409348189129,0.0
6.923532550058322,0.0
6.64560000688023,0.0
5.167563678137901,0.0
5.2039938745170495,0.0
5.07986811779213,0.0
3.44673148890625,0.0
3.7335646478724103,0.0
3.72340006458445,0.0
2.58099358451841,0.0
3.4986796498448998,0.0
2.99827906745333,0.0
2.7099185943905004,0.0
2.1992297130271816,0.0
745.7534167555323,1.0
247.74115401656127,0.0
115.39724472785264,0.0
157.2235973356005,0.0
146.88339515445003,0.0
122.82018414924303,0.0
121.04955743125677,0.0
100.8613583965509,0.0
118.43534260693676,0.0
107.21503845884327,0.0
73.4751651117268,0.0
48.88229690995122,0.0
85.48563116668939,0.0
89.7992513889859,0.0
61.5661712962497,0.0
41.699903532336805,0.0
54.41319976509361,0.0
62.63263871299623,0.0
66.06415942314392,0.0
42.52354279285491,0.0
44.048235183682095,0.0
44.717793477504514,0.0
43.62678122381144,0.0
35.85441348104744,0.0
38.1069865239396,0.0
41.4416936956501,0.0
29.17473045675006,0.0
39.23534590584198,0.0
33.27593337371522,0.0
30.905351906542,0.0
30.38716316623616,0.0
37.65512119784338,0.0
33.46482333259009,0.0
36.665184386816605,0.0
36.18655926711508,0.0
23.91436540772467,0.0
29.84058769335957,0.0
33.24190093237734,0.0
31.986552040065778,0.0
22.185234612361622,0.0
9.036504324562301,0.0
30.57715774762976,0.0
23.738749515383798,0.0
7.13821431347195,0.0
23.807585889691588,0.0
20.486771219329018,0.0
22.949968944167225,0.0
20.233340972636064,0.0
22.107959563083682,0.0
22.019692093110482,0.0
14.088263137671856,0.0
6.56629233268988,0.0
15.619768360544239,0.0
18.36063876786887,0.0
18.152986495130843,0.0
16.81118538711948,0.0
16.776374081363834,0.0
16.06553478590585,0.0
15.47552779656856,0.0
14.73010738410791,0.0
16.34066030043818,0.0
15.81156703161398,0.0
15.247093716857218,0.0
14.90106328685188,0.0
8.138329842010117,0.0
13.66786698693723,0.0
13.62393543558175,0.0
13.440615822151422,0.0
12.603970816634668,0.0
12.500932689858631,0.0
12.316636875498832,0.0
12.097749678057472,0.0
12.01040131332386,0.0
11.99704387684742,0.0
10.495318424583187,0.0
11.020944608286179,0.0
7.75663484803127,0.0
6.54025994008647,0.0
7.641972237334941,0.0
9.309862948155734,0.0
7.954886065220871,0.0
5.2778981342858975,0.0
6.432961735328289,0.0
6.004614027835814,0.0
5.4579996297665225,0.0
4.399755955336856,0.0
5.91858640137966,0.0
3.777169090072565,0.0
3.217192964311692,0.0
5.3692612099418735,0.0
4.99273143424052,0.0
4.922836035164931,0.0
4.75393463452297,0.0
3.8913757095648496,0.0
1.5495541767588101,0.0
2.3824391136346597,0.0
5375.213952143958,1.0
487.9263703074784,0.0
210.1091293216073,0.0
129.99805371980997,0.0
107.24405747968827,0.0
133.41595689414504,0.0
42.89550304614369,0.0
46.31096650348079,0.0
90.70690957109697,0.0
108.8254779057948,0.0
89.12859174483845,0.0
98.47171657827029,0.0
24.10448888415516,0.0
77.25971562072696,0.0
88.39349472304777,0.0
36.09690140786654,0.0
74.84786310931365,0.0
76.49632511563868,0.0
72.59030758903265,0.0
60.845519734896314,0.0
62.550651856193454,0.0
22.77169847414059,0.0
54.80864728400843,0.0
49.65127764394656,0.0
48.56211704803397,0.0
52.085452481754544,0.0
3.57397387748738,0.0
23.017919777570487,0.0
22.67324102625502,0.0
33.59877178878735,0.0
28.901301783985918,0.0
21.89112569976662,0.0
41.40986066763836,0.0
28.536351881272115,0.0
30.507821049447855,0.0
39.59297909918271,0.0
38.987602468372344,0.0
34.32793649782666,0.0
37.024411579674194,0.0
36.75943930501918,0.0
36.10080566241014,0.0
35.07030710437824,0.0
21.327981144898054,0.0
30.257569471333365,0.0
32.45034805439703,0.0
14.072640141152462,0.0
30.906380380955955,0.0
26.07079349549059,0.0
27.66343183765798,0.0
23.709102807286843,0.0
26.594538803385372,0.0
22.675937103614437,0.0
24.98566815531125,0.0
24.31473860162147,0.0
22.90879255704393,0.0
22.593315281662644,0.0
9.636816113742698,0.0
14.44234640865532,0.0
20.801600435043508,0.0
16.51131582954728,0.0
18.21000799243658,0.0
15.642339675593899,0.0
18.26947546108359,0.0
18.876229653796248,0.0
10.50172070487613,0.0
18.61619207097917,0.0
6.19757087603382,0.0
4.927808594415293,0.0
17.99301730928454,0.0
15.038499334551528,0.0
16.344281450202605,0.0
12.36952292797316,0.0
11.982176396098122,0.0
15.728053678139306,0.0
15.184587590064229,0.0
15.092276891140209,0.0
12.1049544652887,0.0
8.899446423839953,0.0
13.24917536305661,0.0
10.172001279601298,0.0
11.820435434172072,0.0
11.516783399227759,0.0
11.03156735534609,0.0
10.606362499264453,0.0
6.56883518226683,0.0
5.25067849384778,0.0
9.56735998749293,0.0
6.568023706834049,0.0
8.997745209499271,0.0
6.363950730037272,0.0
4.57901108171217,0.0
5.719229897789409,0.0
5.327484046732499,0.0
5.128508562821841,0.0
5.4083544590763495,0.0
5.35696427079254,0.0
4.891948646025909,0.0
3.8572357699938102,0.0
3.7538480600970097,0.0
3.1892397439852034,0.0
2.1851083123169,0.0
922.6943717695865,1.0
182.54303636683818,0.0
68.5858281570954,0.0
153.5797308339948,0.0
109.79166529654314,0.0
102.73703522799522,0.0
65.22757354807626,0.0
93.48777818931617,0.0
96.82432398872608,0.0
81.28429660645106,0.0
83.28898287033236,0.0
70.83597832840812,0.0
59.38090809948147,0.0
74.23556756378917,0.0
53.53431891242498,0.0
12.182862657677699,0.0
54.781553122841345,0.0
26.427701774427874,0.0
51.32224601262107,0.0
50.69970428356671,0.0
33.34824278275066,0.0
44.97569412108712,0.0
46.26801320300037,0.0
50.717353784950014,0.0
38.093943340426165,0.0
55.72638597517533,0.0
55.584771229004026,0.0
20.52625352325606,0.0
54.06490605201727,0.0
53.411566346897516,0.0
25.629715000015384,0.0
51.70811649144221,0.0
15.41643191792957,0.0
40.95974744614972,0.0
48.33402778836054,0.0
46.54008009147733,0.0
44.185302972844056,0.0
26.561711337470335,0.0
41.11169618197075,0.0
27.65009417750581,0.0
40.22321125356928,0.0
40.16187349594616,0.0
38.29723002456354,0.0
38.10381302736645,0.0
33.45630235512668,0.0
